2026-03-15T08:07:32.681099Z,26528,6,99,0,0,70
2026-03-15T08:07:33.771026Z,26528,7,51,1,0,70
2026-03-15T08:07:34.790799Z,26528,7,93,1,0,69
2026-03-15T08:07:35.814737Z,26528,8,25,1,0,69
2026-03-15T08:07:36.691184Z,26528,8,48,1,0,68
2026-03-15T08:07:37.761932Z,26528,8,59,2,0,68
2026-03-15T08:07:38.785682Z,26528,8,52,2,0,67
2026-03-15T08:07:39.699928Z,26528,8,24,1,0,66
2026-03-15T08:07:40.844615Z,26528,7,86,1,0,66
2026-03-15T08:07:41.705877Z,26528,7,38,1,0,66
2026-03-15T08:07:42.706981Z,26528,6,80,1,0,65
2026-03-15T08:07:43.802694Z,26528,6,13,0,0,65
2026-03-15T08:07:44.824476Z,26528,5,35,0,0,65
2026-03-15T08:07:45.746033Z,26528,4,47,0,0,65
2026-03-15T08:07:46.771579Z,26528,3,49,0,0,65
2026-03-15T08:07:47.794750Z,26528,2,41,0,1,65
2026-03-15T08:07:48.722283Z,26528,1,43,0,2,64
2026-03-15T08:07:49.723801Z,26528,0,66,0,2,63
2026-03-15T08:07:50.865727Z,26528,0,08,0,2,61
2026-03-15T08:07:51.727486Z,26528,-0,30,0,2,60
2026-03-15T08:07:52.731710Z,26528,-0,48,0,2,58
2026-03-15T08:07:53.733714Z,26528,-0,46,0,2,56
2026-03-15T08:07:54.735960Z,26528,-0,24,0,2,55
2026-03-15T08:07:55.757225Z,26528,0,19,0,2,53
2026-03-15T08:07:56.739183Z,26528,0,81,0,2,52
2026-03-15T08:07:57.800958Z,26528,1,63,0,2,50
2026-03-15T08:07:58.742864Z,26528,2,65,0,1,48
2026-03-15T08:07:59.807336Z,26528,3,77,0,1,48
2026-03-15T08:08:00.801867Z,26528,5,00,0,0,47
2026-03-15T08:08:01.756057Z,26528,6,12,0,0,47
2026-03-15T08:08:02.753Z,26528,7,14,0,0,47
2026-03-15T08:08:03.873244Z,26528,8,06,1,0,47
2026-03-15T08:08:04.785585Z,26528,8,88,2,0,47
2026-03-15T08:08:05.817999Z,26528,9,50,2,0,46
2026-03-15T08:08:06.841646Z,26528,9,92,2,0,45
2026-03-15T08:08:07.866154Z,26528,10,15,2,0,44
2026-03-15T08:08:08.889990Z,26528,10,17,2,0,44
2026-03-15T08:08:09.810877Z,26528,9,99,2,0,43
2026-03-15T08:08:10.770565Z,26528,9,61,2,0,42
2026-03-15T08:08:11.774160Z,26528,9,03,2,0,41
2026-03-15T08:08:12.774378Z,26528,8,26,1,0,40
2026-03-15T08:08:13.906924Z,26528,7,38,1,0,40
2026-03-15T08:08:14.931507Z,26528,6,40,0,0,40
2026-03-15T08:08:15.852944Z,26528,5,52,0,0,40
2026-03-15T08:08:16.784148Z,26528,4,74,0,0,40
2026-03-15T08:08:17.789638Z,26528,4,06,0,0,40
2026-03-15T08:08:18.924272Z,26528,3,48,0,0,40
2026-03-15T08:08:19.845049Z,26528,3,01,0,0,40
2026-03-15T08:08:20.871175Z,26528,2,63,0,1,40
2026-03-15T08:08:21.894874Z,26528,2,35,0,1,39
2026-03-15T08:08:22.814577Z,26528,2,17,0,1,39
2026-03-15T08:08:23.942568Z,26528,2,09,0,1,38
2026-03-15T08:08:24.873611Z,26528,2,12,0,1,37
2026-03-15T08:08:25.887187Z,26528,2,24,0,1,36
2026-03-15T08:08:26.923587Z,26528,2,46,0,1,35
2026-03-15T08:08:27.936516Z,26528,2,78,0,1,35
2026-03-15T08:08:28.857031Z,26528,3,20,0,1,34
2026-03-15T08:08:29.826470Z,26528,3,72,0,1,33
2026-03-15T08:08:30.906105Z,26528,4,35,0,0,32
2026-03-15T08:08:31.831768Z,26528,4,87,0,0,32
2026-03-15T08:08:32.955217Z,26528,5,29,0,0,32
2026-03-15T08:08:33.977710Z,26528,5,61,0,0,32
2026-03-15T08:08:34.843984Z,26528,5,83,0,0,33
2026-03-15T08:08:35.923255Z,26528,5,95,0,0,33
2026-03-15T08:08:36.845013Z,26528,5,98,0,0,33
2026-03-15T08:08:37.847884Z,26528,5,90,0,0,33
2026-03-15T08:08:38.994301Z,26528,5,72,0,0,33
2026-03-15T08:08:39.919684Z,26528,5,44,0,0,33
2026-03-15T08:08:40.853655Z,26528,5,06,0,0,33
2026-03-15T08:08:42.066259Z,26528,4,59,0,0,33
2026-03-15T08:08:42.990217Z,26528,4,01,0,0,33
2026-03-15T08:08:44.014419Z,26528,3,33,0,0,33
2026-03-15T08:08:44.943668Z,26528,2,55,0,1,34
2026-03-15T08:08:45.926920Z,26528,1,87,0,2,33
2026-03-15T08:08:46.878909Z,26528,1,39,0,2,31
2026-03-15T08:08:47.903970Z,26528,1,11,0,2,30
2026-03-15T08:08:48.927387Z,26528,1,04,0,2,28
2026-03-15T08:08:49.882Z,26528,1,16,0,2,26
2026-03-15T08:08:50.978010Z,26528,1,48,0,2,25
2026-03-15T08:08:51.887129Z,26528,2,00,0,1,23
